Sample_Name_unif	Sample_Name	species	total_reads	mapped_reads	mapping_efficiency	informative_reads	CpG_meth	avg_meth	CpG_measurements	coveredCpGs	conversionRate	k1_unmeth	k3_meth	totalMeasurements_k1	totalMeasurements_k3	total_reads_untrimmed	[CT]GG	CGG	TGG	[CT]GA	CGA	TGA	others	all_bases_Mio	As	Ts	Cs	Gs	Ns	perc_As	perc_Ts	perc_Cs	perc_Gs	perc_Ns	fragments_ref	fragments_uncovered	fragments_uncovered_perc	max_cont_sp	max_cont	cont	cont_rat	blast_count1	blast_species1	blast_count2	blast_species2	PDR_summ	N_sites	informative_reads_cphpg	CpG_meth_cphpg	avg_meth_cphpg	CpG_measurements_cphpg	coveredCpGs_cphpg	informative_reads_cphph	CpG_meth_cphph	avg_meth_cphph	CpG_measurements_cphph	coveredCpGs_cphph	mean_overlap	min_overlap	max_overlap	conversion_type	res_mapRate_nonMotifReads	min_overlap_perc	max_overlap_perc	PDR_mean	V1	Fortlaufende Nr	Patho-Nr	English	Tierart	scientific_name	sex	age	Entnahme	Tissue	Well_y	Well_x	DNA (ng/µl)	Volume (µl)	DNA prep date	comment	Box	RRBS-status	Experiment ID	pre-BC_CT	Enrichment cycles	Pool	Adapter	FlowCell	lane	renamed	Experiment_new lib prep	pre-BC CT_uc	Adapter_uc	unconverted	renamed_uc	Experiment_unconverted	enrichtment_uc	Flowcell_uc	lane_uc	abbreviation_sp	replicate
EPC_2_H	EPC_2_H	EPC	12868504	9591498	74.53	9326828	62.0936356123	58.838901892	27253821	3096463	97.5209992754	0.011551	0.984009	2424	918709	13807425	10452855	50.56	25.14	113453	0.18	0.64	23.47	704.178675	172385716	295043261	32422871	204273544	53283	24.48	41.9	4.6	29.01	0.01	1683681	792422	47.06	|NZ_CBRG010000178.1|	36953	933897	0.0676593106943785	26	Mustela putorius furo	13	Neovison vison	284308	1579339	7922569	1.08240336955	2.3110377121	23854998	2859469	8413293	0.936219113352	2.58775083191	55238935	6572959	1755903	1468857	2077400	converted	-1.41421356237309	47.4366075099234	67.0894501242224	0.180017083096156	1388	254	CB/203/10	European polecat	Iltis	Mustela putorius	m	adult	12.04.2010	Heart	A	5	23,9	100	10.10.2016	NA	15	prepped	AK31	10.32	11	4	TruSeq LT Index 22	274	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPC	2
EPC_2_L	EPC_2_L	EPC	17540627	5922183	33.76	5151673	63.8233244712	55.3908157206	12168075	2210114	97.7652804153	0.007946	0.984477	881	422400	18896718	5807840	20.56	10.17	356495	0.1	1.79	67.38	963.732618	284319874	441874156	25831890	211646952	59746	29.5	45.85	2.68	21.96	0.01	1683681	917637	54.5	|NZ_CBRG010000178.1|	46672	1353785	0.0716490190146685	23	Neovison vison	22	Canis lupus familiaris	208571	863330	4008460	1.18215730357	2.40149367217	10566174	1929179	4520632	1.08805045505	2.21761215757	29086601	4778873	1391614	1273467	1468857	converted	0.806101730552654	57.6199689246799	66.4606893581055	0.241588963663952	1389	254	CB/203/10	European polecat	Iltis	Mustela putorius	m	adult	12.04.2010	Liver	A	6	40,6	100	10.10.2016	NA	15	prepped	AK31	9.25	10	2	TruSeq LT Index 23	274	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPC	2
EPO_1_G	EPO_1_G	EPO	14530172	13271103	91.33	12126912	14.2688793061	14.2411850175	32211238	924734	99.4170361247	0.015957	0.982192	188	33188	14827252	13398990	19.27	71.1	113378	0.21	0.55	8.87	756.189852	227249000	354480797	10019481	164417313	23261	30.05	46.88	1.32	21.74	0	524279	236191	45.05	|NZ_LMIE01000020.1|	10809	295318	0.0199196114259967	15	Ostrea edulis	3	Crassostrea gigas	24636	374226	9861057	0.847965058086	0.589008011213	19428768	540484	12574746	0.843478003978	0.585133358583	85329266	2054367	813327.2	776599	875363	converted	0.141421356237312	83.9807988026827	94.6610592884008	0.0658318769941159	1113	NA	NA	European flat oyster	Belon	Ostrea edulis	NA	adult	15.09.2015	Gills	NA	NA	36,0	200	16.09.2015	NA	NA	prepped	AK02	10.78	11	2	TruSeq LT Index 6	185	3	AB_G_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPO	1
EPO_1_M	EPO_1_M	EPO	11773766	9972946	84.7	9056744	14.8372373374	13.9997238181	24143512	897866	99.3935268901	0	0.984128	164	32322	11919483	10573309	18.08	70.63	95564	0.2	0.6	10.49	607.893633	183106729	285413367	6401931	132953313	18293	30.12	46.95	1.05	21.87	0	524279	240779	45.93	|NZ_LMIE01000020.1|	11725	141507	0.0118761022093241	24	Ostrea edulis	22	Crassostrea gigas	24982	362223	7303351	0.911925059175	0.62468825217	14338512	520520	9347723	0.877846220961	0.605833012584	62431890	1980554	789441	750278	839565	converted	-3.4011836175073	83.5623578574086	93.5067148104505	0.0689685635644341	1116	NA	NA	European flat oyster	Belon	Ostrea edulis	NA	adult	15.09.2015	Muscle	NA	NA	11,7	50	16.09.2015	NA	NA	prepped	AK02	10.23	11	2	TruSeq LT Index 3	185	3	AB_M_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPO	1
EPO_2_G	EPO_2_G	EPO	11987050	11081927	92.45	10210422	13.3529625685	13.9154078619	27065423	953485	99.4254408422	0.01626	0.982362	123	28008	12221070	11117941	19.05	71.93	90757	0.21	0.53	8.28	623.27457	187025507	291960358	8091205	136178737	18763	30.01	46.84	1.3	21.85	0	524279	236384	45.09	|NZ_LMIE01000020.1|	8234	232141	0.0189980646838187	18	Ostrea edulis	5	Crassostrea gigas	24878	387658	8355758	0.782249816602	0.57997461018	16556242	563533	10593781	0.77065158256	0.575915099259	72069477	2155808	819041.8	774792	936231	converted	0.516187950266182	81.2589605499824	98.1904277466347	0.0641751234335419	1114	NA	NA	European flat oyster	Belon	Ostrea edulis	NA	adult	15.09.2015	Gills	NA	NA	36,0	200	16.09.2015	NA	NA	prepped	AK02	10.27	11	2	TruSeq LT Index 7	185	3	AB_G_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPO	2
EPO_2_M	EPO_2_M	EPO	26880733	24745952	92.06	22827375	14.2943535625	14.3740200197	60471239	1055886	99.4016238404	0.010714	0.982266	560	65976	27125953	24893411	19.96	71.81	201063	0.21	0.53	7.49	1383.423603	414760762	650214145	15301091	303105430	42175	29.98	47	1.11	21.91	0	524279	197150	37.6	|NZ_LMIE01000020.1|	18713	239057	0.00881485309217319	18	Ostrea edulis	4	Crassostrea gigas	21321	423808	18699974	0.91439785394	0.60275237389	36954645	621056	23666126	0.881067660595	0.600217974241	161698923	2368869	871173.4	839565	936231	converted	-0.318198051533948	79.5128451366909	88.6678107295674	0.0503081584113561	1117	NA	NA	European flat oyster	Belon	Ostrea edulis	NA	adult	15.09.2015	Muscle	NA	NA	11,4	50	16.09.2015	NA	NA	prepped	AK02	14.02	12	2	TruSeq LT Index 4	185	3	AB_M_2	AK_uc_newprep	8,81	TruSeq LT Index 18	EPO_2_M_uc	NA	AK_uc_30	8	391	4	EPO	2
EPO_2_M	EPO_2_M_uc	EPO	19408779	17926540	92.36	17849205	89.2456139196	78.2375339596	56113728	950611	20.4100380133	0.997822	1	78049	331	19695454	19297641	97.85	0.13	17151	0.06	0.03	1.93	1004.468154	277158477	280999200	216758617	229484626	67234	27.59	27.97	21.58	22.85	0.01	524279	274963	52.45	|NZ_LMIE01000020.1|	23118	284630	0.0144521966038988	14	Ostrea edulis	7	Crassostrea gigas	148426	424833	15446543	90.3041796811	77.0631889804	33674036	601054	17831177	91.2150890436	80.6512030138	137916745	2281147	NA	NA	NA	unconverted	-4.03757972057518	NA	NA	0.349374930855183	1117	NA	NA	European flat oyster	Belon	Ostrea edulis	NA	adult	15.09.2015	Muscle	NA	NA	11,4	50	16.09.2015	NA	NA	prepped	AK02	14.02	12	2	TruSeq LT Index 4	185	3	AB_M_2	AK_uc_newprep	8,81	TruSeq LT Index 18	EPO_2_M_uc	NA	AK_uc_30	8	391	4	EPO	2
EPO_3_G	EPO_3_G	EPO	12516252	11477709	91.7	10474831	13.7337284855	13.4470260227	27683281	901456	99.4083197678	0.008439	0.982217	237	31435	12626713	11609993	18.28	73.67	89727	0.19	0.52	7.34	643.962363	193487252	303464152	6667009	140324353	19597	30.05	47.12	1.04	21.79	0	524279	244253	46.59	|NZ_LMIE01000020.1|	6808	107968	0.00855244918101871	25	Ostrea edulis	8	Crassostrea gigas	24807	366663	8487352	0.842009042181	0.604018601597	16688890	527953	10860735	0.816365465295	0.591847963845	72922444	2009523	804519.8	762325	860626	converted	-0.678822509939081	84.5659688326441	95.4706607976429	0.0676561311067656	1115	NA	NA	European flat oyster	Belon	Ostrea edulis	NA	adult	15.09.2015	Gills	NA	NA	30,0	200	16.09.2015	NA	NA	prepped	AK02	10.07	11	2	TruSeq LT Index 8	185	3	AB_G_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPO	3
EPO_3_M	EPO_3_M	EPO	10931185	9953879	91.06	9067967	12.7227841897	11.3260773298	23966453	883875	99.4089062966	0.012987	0.983323	308	25245	11090341	10097551	15.54	75.51	81899	0.17	0.57	8.21	565.607391	170021905	265897560	5824980	123845831	17115	30.06	47.01	1.03	21.9	0	524279	249984	47.68	|NZ_LMIE01000020.1|	8118	158050	0.0142525585845086	16	Ostrea edulis	2	Crassostrea gigas	25057	360522	7361687	0.811124784922	0.590643210858	14438158	516859	9419975	0.80714553732	0.594453637736	62973456	1975988	793231.2	750278	844082	converted	-0.516187950266172	84.8850799038326	95.4978928015839	0.0695019998779547	1118	NA	NA	European flat oyster	Belon	Ostrea edulis	NA	adult	15.09.2015	Muscle	NA	NA	8,1	50	16.09.2015	NA	NA	prepped	AK02	9.77	11	2	TruSeq LT Index 5	185	3	AB_M_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPO	3
EPT_1_H	EPT_1_H	EPT	15627643	12412745	79.43	12264881	69.306894454	66.6656721884	41294686	3573694	98.8475995702	0.001783	0.984125	561	8126	17145259	15353560	74.64	14.91	163323	0.57	0.38	9.5	1045.860799	244002339	414534532	66516451	320733576	73901	23.33	39.64	6.36	30.67	0.01	2657614	1390299	52.31	|NZ_CBRG010000178.1|	62490	1512470	0.0882397503777757	67	Chrysemys picta	24	Equus caballus	670996	1788337	9150090	1.57544759025	1.32556694205	28193446	2854681	9934559	1.25289623795	1.07386348884	58581189	6120608	1626728.28571429	832663	2713449	converted	-7.82767206773508	23.2997844807082	75.928409091545	0.375206686435498	246	1080	AC/853/11	European pond turtle	Sumpfschildkroete	Emydidae	f	adult	25.08.2011	Heart	B	5	83,3	50	22.02.2016	NA	5	prepped	AK16	8.33	13	3	TruSeq LT Index 10	223	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPT	1
EPT_1_L	EPT_1_L	EPT	14346184	12109369	84.41	11940372	66.5887144066	65.1800975418	38779069	3841541	99.0829461106	0.012579	0.979327	159	2467	15468787	13236191	70	15.57	147679	0.5	0.46	13.48	943.596007	219249122	376693758	53855636	293729017	68474	23.24	39.92	5.71	31.13	0.01	2657614	1323756	49.81	|NZ_CBRG010000178.1|	46520	1119545	0.0723870598734923	108	Chrysemys picta	18	Chrysemys picta bellii	692279	1986853	10013490	1.24920266523	1.0860586332	32403315	3540573	10547904	0.962508539295	0.837290379109	67131310	7759486	1899837.85714286	977287	3402394	converted	-1.49199530830361	25.4399731774306	88.5684677060586	0.348429903973772	247	1080	AC/853/11	European pond turtle	Sumpfschildkroete	Emydidae	f	adult	25.08.2011	Liver	B	6	108,2	50	22.02.2016	NA	5	prepped	AK16	9.06	13	3	TruSeq LT Index 11	223	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPT	1
EPT_1_LU	EPT_1_LU	EPT	21677330	19273431	88.91	19047781	66.1693703722	64.691704815	64535390	4304108	99.1043156631	0.014706	0.979016	680	9150	23122961	20966269	73.19	17.49	189854	0.45	0.38	8.51	1410.500621	310849636	559145568	82559376	457845832	100209	22.04	39.64	5.85	32.46	0.01	2657614	1174247	44.18	|NZ_CM001774.1|	79766	1443103	0.0624155633495674	88	Chrysemys picta	19	Chrysemys picta bellii	677104	2258587	16354568	1.26556912546	1.07534731304	54464915	4028634	17007497	0.959133237505	0.808592667627	110203448	9008487	2052452.85714286	1075348	3402394	converted	-1.82433549546129	24.984224373552	79.0499216097737	0.299790975508138	249	1080	AC/853/11	European pond turtle	Sumpfschildkroete	Emydidae	f	adult	25.08.2011	Lung	B	8	71,1	50	22.02.2016	NA	5	prepped	AK16	9.64	13	3	TruSeq LT Index 13	223	4	NA	NA	NA	NA	EPT_1_LU_uc	NA	AK_uc_12	7	315	6	EPT	1
EPT_1_LU	EPT_1_LU_uc	EPT	35983896	26745399	74.33	26615486	91.7100900976	81.7674147622	94114004	3493666	6.19910445419	0.994604	0.996926	1112	976	36422158	34774784	95.37	0.11	202037	0.46	0.09	3.97	1857.530058	357989663	346004129	551972719	601339137	224410	19.27	18.63	29.72	32.37	0.01	2657614	1611332	60.63	|NZ_CM001774.1|	91912	435089	0.011946424956364	82	Chrysemys picta	23	Chrysemys picta bellii	415350	2069246	25965603	98.4694043572	95.2766525093	95801336	4202550	26237313	97.7026089475	93.2445567897	214226107	9598969	NA	NA	NA	unconverted	-15.3442171517481	NA	NA	0.200725288341744	249	1080	AC/853/11	European pond turtle	Sumpfschildkroete	Emydidae	f	adult	25.08.2011	Lung	B	8	71,1	50	22.02.2016	NA	5	prepped	AK16	9.64	13	3	TruSeq LT Index 13	223	4	NA	NA	NA	NA	EPT_1_LU_uc	NA	AK_uc_12	7	315	6	EPT	1
EPT_1_S	EPT_1_S	EPT	19066535	16871829	88.49	16609787	72.287759697	70.4574758277	51416815	1778669	98.9686796725	0	0.963387	0	5326	20792905	17590295	75.1	9.5	956506	3.81	0.79	10.8	1268.367205	304339021	504638761	76191030	382844735	353658	23.99	39.79	6.01	30.18	0.03	2657614	2046883	77.02	|NZ_CBRG010000178.1|	70502	1705580	0.0820700803748629	139	Chrysemys picta	19	Chrysemys picta bellii	439757	928595	13518071	1.49528981206	1.19952404655	41564569	1535242	14652905	1.15127883097	0.95886263486	90977995	3311308	1044780.28571429	580515	1528652	converted	-0.502045814642454	32.6376071095859	85.9435904038357	0.473572440084213	248	1080	AC/853/11	European pond turtle	Sumpfschildkroete	Emydidae	f	adult	25.08.2011	Spleen	B	7	98,5	50	22.02.2016	NA	5	prepped	AK16	13.12	16	2	TruSeq LT Index 12	223	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPT	1
EPT_2_H	EPT_2_H	EPT	21844894	20382520	93.31	20202026	72.5708858115	67.6266633379	70576460	3697400	98.898100257	0.002262	0.983709	442	21361	22777182	21689789	80.84	14.39	162836	0.49	0.22	4.06	1389.408102	313796531	543679506	83182703	448655016	94346	22.58	39.13	5.99	32.29	0.01	2657614	1364757	51.35	|NZ_LMIE01000020.1|	46336	929134	0.0407971697433864	159	Chrysemys picta	18	Chrysemys picta bellii	618121	1924217	15650850	1.99504692647	1.31586475223	46983400	2313429	16876498	1.52867124083	1.00018903114	95285888	4980989	1971083.57142857	837730	3258146	converted	-1.85969083452062	22.6572726780981	88.1199221074268	0.321232480536239	250	2920	AC/285/14	European pond turtle	Europ. Sumpfschildkroete	Emydidae	f	adult	10.04.2014	Heart	B	9	100,4	50	22.02.2016	NA	5	prepped	AK16	10.92	13	3	TruSeq LT Index 14	223	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPT	2
EPT_2_L	EPT_2_L	EPT	22622975	20591531	91.02	20358193	72.8601034708	68.0406769667	69803140	3950843	98.8764813993	0.012739	0.985926	314	9450	23792038	21984227	78.67	13.73	290767	0.9	0.32	6.38	1451.314318	324245506	570718737	86527199	469724152	98724	22.34	39.32	5.96	32.37	0.01	2657614	1257957	47.33	|NZ_CBRG010000178.1|	44376	1164114	0.0489378396858364	163	Chrysemys picta	17	Chrysemys picta bellii	624762	2037753	15551567	2.00159642995	1.33967093392	46815825	2470376	16746346	1.55225499645	1.01974878129	94357063	5347291	2049940.42857143	881434	3258146	converted	-1.83847763108503	22.3100234557536	82.4671089182739	0.30659358617065	251	2920	AC/285/14	European pond turtle	Europ. Sumpfschildkroete	Emydidae	f	adult	10.04.2014	Liver	B	10	79,9	50	22.02.2016	NA	5	prepped	AK16	11.71	13	3	TruSeq LT Index 15	223	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPT	2
EPT_2_LU	EPT_2_LU	EPT	25727493	22839887	88.78	22470252	70.1978602341	67.8626791347	77941746	2060463	98.6884727747	0.001021	0.978879	979	14867	28030224	24130938	72.99	13.1	373700	0.92	0.41	12.58	1709.843664	392277646	657699941	113072650	546315239	478188	22.94	38.47	6.61	31.95	0.03	2657614	1983184	74.62	|NZ_CBRG010000178.1|	93732	2280029	0.0813692776355816	139	Chrysemys picta	17	Chrysemys picta bellii	480962	1135367	17214900	2.14321950659	1.53926908494	51155903	1348579	18623960	1.6049668773	1.20347639351	101243199	2766042	1247261.28571429	580515	1797610	converted	0.961665222413704	28.1740074924908	87.2430128568191	0.423618090009662	253	2920	AC/285/14	European pond turtle	Europ. Sumpfschildkroete	Emydidae	f	adult	10.04.2014	Lung	B	12	83,2	50	22.02.2016	NA	5	prepped	AK16	13.23	16	2	TruSeq LT Index 18	223	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPT	2
EPT_2_S	EPT_2_S	EPT	20587532	19126100	92.9	18980622	76.5461547833	71.1196730213	66688130	3643831	98.8872066741	0.010033	0.980701	598	20312	21981624	20240417	82.91	9.17	343450	1.24	0.33	6.36	1340.879064	306801626	521324968	89292644	423364997	94829	22.88	38.88	6.66	31.57	0.01	2657614	1378200	51.86	|NZ_CBRG010000178.1|	55448	1388025	0.0631608505884183	160	Chrysemys picta	21	Chrysemys picta bellii	607340	1877833	14708962	2.02320310745	1.32644503285	44313785	2246643	15907671	1.53673821873	1.01230008021	90455589	4848988	1939280.85714286	831411	3208492	converted	-0.523259018078042	22.8169473282378	88.052711555503	0.32342599155516	252	2920	AC/285/14	European pond turtle	Europ. Sumpfschildkroete	Emydidae	f	adult	10.04.2014	Spleen	B	11	89,0	50	22.02.2016	NA	5	prepped	AK16	11.69	13	3	TruSeq LT Index 16	223	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPT	2
ESB_1_H	ESB_1_H	ESB	19738886	16637653	84.29	16328794	69.4344431907	71.5311485123	38001526	2915972	98.8652302734	0.009172	0.984903	130286	289462	20535331	17552791	72.26	13.22	224058	0.39	0.71	13.43	1047.301881	272523056	453738054	35243459	285640309	157003	26.02	43.32	3.37	27.27	0.01	1368773	327080	23.9	|NZ_HG326223.1|	278131	794486	0.0386917845788533	4	Serratia marcescens	2	Apteryx australis mantelli	115678	1080283	12485484	1.74883522567	1.34395836612	33825527	2337598	14403297	1.60069256133	1.07001410632	96848069	6035083	1429901	1429901	1429901	converted	-1.61220346110533	49.0368563209798	49.0368563209798	0.107081200018884	2486	4611	Z/545/16	Eastern Shingleback	Tannenzapfenechse	Tiliqua rugosa	f	adult	06.06.2016	Heart	E	12	27,2	100	04.05.2017	NA	20	prepped	AK46	10.28	8	4	TruSeq LT Index 8	356	7	NA	NA	NA	NA	ESB_1_H_uc	NA	AK_uc_22	7	376	5	ESB	1
ESB_1_H	ESB_1_H_uc	ESB	12607032	10392381	82.43	10264243	96.3507195062	88.6419685106	30873290	1949473	4.25201398605	0.997826	0.997955	159638	489	13635765	12210876	89.36	0.19	144146	0.82	0.23	9.39	695.424015	149805345	148501304	194010502	202942370	164494	21.54	21.35	27.9	29.18	0.02	1368773	766507	56	|NZ_HG326223.1|	489226	1027824	0.0753812483732134	5	Serratia marcescens	3	Mabuya rudis	64372	948807	9655819	99.1291006315	96.806755404	30618450	2343682	10272183	98.8503400885	95.4401084592	81384348	6072886	NA	NA	NA	unconverted	-5.78413347010595	NA	NA	0.0678451992871048	2486	4611	Z/545/16	Eastern Shingleback	Tannenzapfenechse	Tiliqua rugosa	f	adult	06.06.2016	Heart	E	12	27,2	100	04.05.2017	NA	20	prepped	AK46	10.28	8	4	TruSeq LT Index 8	356	7	NA	NA	NA	NA	ESB_1_H_uc	NA	AK_uc_22	7	376	5	ESB	1
ESB_1_L	ESB_1_L	ESB	22313108	13420320	60.15	12905723	59.8954755382	70.3612710013	31407143	1507717	98.6134779341	0.009146	0.986182	542639	192142	22937623	14712359	53.94	10.2	235413	0.17	0.86	34.83	1169.818773	308777877	527933066	36448706	296512201	146923	26.4	45.13	3.12	25.35	0.01	1368773	853282	62.34	|NZ_AFAL01000348.1|	134745	621948	0.0271175852274065	3	Anolis carolinensis	3	Apteryx australis mantelli	121502	653903	10121385	1.35190691683	1.46916111752	27472072	1517879	11701886	1.17652516432	1.3731683367	78003692	3922788	1429901	1429901	1429901	converted	-3.54967604155648	94.8388192213791	94.8388192213791	0.185810433657591	2487	4611	Z/545/16	Eastern Shingleback	Tannenzapfenechse	Tiliqua rugosa	f	adult	06.06.2016	Liver	F	1	91,3	100	04.05.2017	NA	20	prepped	AK46	11.44	12	2	TruSeq LT Index 3	356	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ESB	1
ESH_1_GO	ESH_1_GO	ESH	19296314	17966021	93.11	17695945	80.5085566738	49.5458739129	60997707	2905580	98.8238487016	0.010941	0.983854	1371	256663	20629274	18298982	58.43	30.28	768913	2.82	0.91	7.57	1052.092974	257785141	400041361	49469665	344672330	124477	24.5	38.02	4.7	32.76	0.01	1105568	265831	24.04	|NZ_ASRX01000006.1|	72200	1330320	0.0644915834004272	220	Callorhinchus milii	2	Danio rerio	89906	1397864	14213667	1.9865224291	1.0843849873	40880684	1399992	14490177	2.09024438674	1.22577776068	76362211	3682074	NA	NA	NA	converted	0.480832611206857	NA	NA	0.0643167003370857	840	E24214	S22722	Elephant shark	NA	Callorhinchus milii	m	adult	04.09.2008	Gonad	B	4	81,7	10	NA	NA	NWU1	prepped	AK21	10.57	10	7	TruSeq LT Index 27	243	7	NA	NA	NA	NA	ESH_1_GO_uc	NA	AK_uc_04	8	283	6	ESH	1
ESH_1_GO	ESH_1_GO_uc	ESH	16340658	14455841	88.47	14407130	96.7411730986	88.5212553547	62488889	1582327	9.13267805374	1	0.984576	349	1556	17248221	15880945	91.96	0.11	414342	2.25	0.15	5.52	879.659271	186407134	183091087	240557108	269516324	87618	21.19	20.81	27.35	30.64	0.01	1105568	702111	63.51	|NZ_CBRG010000178.1|	29985	906012	0.0525324540158674	206	Callorhinchus milii	2	Homo sapiens	67750	916280	13832099	98.7613166656	91.4968005953	51282509	1378230	13779882	98.2328255254	90.7513776053	88596492	3601597	NA	NA	NA	unconverted	-4.24971175493115	NA	NA	0.0739402802636749	840	E24214	S22722	Elephant shark	NA	Callorhinchus milii	m	adult	04.09.2008	Gonad	B	4	81,7	10	NA	NA	NWU1	prepped	AK21	10.57	10	7	TruSeq LT Index 27	243	7	NA	NA	NA	NA	ESH_1_GO_uc	NA	AK_uc_04	8	283	6	ESH	1
ESQ_1_M	ESQ_1_M	ESQ	16564017	14057640	84.87	13245798	11.4990352695	9.50881110776	33212396	2095330	99.0680458595	0.020979	0.983482	429	53517	16756555	15554596	11.2	81.63	50039	0.03	0.27	6.87	854.584305	267122777	391918233	6281306	189231380	30609	31.26	45.86	0.74	22.14	0	1081967	394123	36.43	|NZ_AMYT01000014.1|	4553	187885	0.0112157252843643	8	Sepioteuthis lessoniana	4	Mytilus trossulus	49799	679812	10014633	1.39408332126	0.936212731893	19467584	1227757	13166457	1.40733932554	0.918657502066	81261950	4853903	1205536	1205536	1205536	converted	-5.84070201260088	57.5344217855899	57.5344217855899	0.0732540761269292	1180	NA	NA	European squid	Gemeiner Kalmar	Loligo vulgaris	NA	adult	15.09.2015	Muscle	NA	NA	18,0	100	16.09.2015	NA	NA	prepped	AK02	9.08	11	1	TruSeq LT Index 11	185	2	TF_M_1	NA	9,86	TruSeq LT Index 12	ESQ_1_M_uc	NA	AK_uc_30	8	391	4	ESQ	1
ESQ_1_M	ESQ_1_M_uc	ESQ	33559998	26071435	77.69	25923067	95.6854058027	84.5418939827	84040852	2131781	17.2007230574	0.997886	0.992167	262053	383	34079956	32578453	95.36	0.24	58436	0.1	0.07	4.23	1738.077756	477050991	473387946	374200910	413322930	114979	27.45	27.24	21.53	23.78	0.01	1081967	455816	42.13	|NZ_AMYT01000014.1|	30190	514694	0.0151039775865746	8	Sepioteuthis lessoniana	4	Doryteuthis pealeii	88658	760517	21809374	95.6142975234	81.5357436569	50198599	1325972	25733595	95.9361506987	83.3648492823	181070226	5206349	NA	NA	NA	unconverted	-12.7844906038528	NA	NA	0.116575960826648	1180	NA	NA	European squid	Gemeiner Kalmar	Loligo vulgaris	NA	adult	15.09.2015	Muscle	NA	NA	18,0	100	16.09.2015	NA	NA	prepped	AK02	9.08	11	1	TruSeq LT Index 11	185	2	TF_M_1	NA	9,86	TruSeq LT Index 12	ESQ_1_M_uc	NA	AK_uc_30	8	391	4	ESQ	1
ESQ_2_M	ESQ_2_M	ESQ	16493064	11795658	71.52	10977198	10.023021481	9.46363162034	28718024	1356470	99.0609891042	0.02439	0.98395	287	60311	16734193	14679083	10.64	77.08	80625	0.04	0.45	11.8	853.443843	264261525	394426609	6412180	188312122	31407	30.96	46.22	0.75	22.06	0	1081967	628552	58.09	|NZ_AMYT01000014.1|	5065	237169	0.0141760574901118	5	Sepioteuthis lessoniana	3	Danio rerio	37900	462674	8420862	1.20474364406	0.94659899498	16827717	804650	10942543	1.25260300344	0.927285082632	68906425	3149064	1205536	1205536	1205536	converted	-11.7945411101916	88.8730307341851	88.8730307341851	0.0819151281463839	1181	NA	NA	European squid	Gemeiner Kalmar	Loligo vulgaris	NA	adult	15.09.2015	Muscle	NA	NA	6,4	100	16.09.2015	NA	NA	prepped	AK02	9.52	11	1	TruSeq LT Index 12	185	2	TF_M_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	ESQ	2
ESS_1_AR	ESS_1_AR	ESS	22390102	20689086	92.4	20116938	54.5634613917	29.2457997772	61862432	752992	99.0224315064	0.01247	0.985501	27104	106420	22657832	21102877	34.34	58.79	262943	0.41	0.75	5.7	1155.549432	323828702	523085829	22830122	285708847	95932	28.02	45.27	1.98	24.72	0.01	390005	156600	40.15	|NZ_JMIX01000019.1|	21886	267355	0.0117998460465562	21	Mytilus californianus	4	Echinostoma caproni	32511	304939	15148418	1.93275825792	0.960211785205	31826208	408918	19021910	1.94086548602	0.984550265044	113200518	1376456	425652	425652	425652	converted	-1.34350288425443	56.5280906038842	56.5280906038842	0.106614765576066	2363	E02413	S01080	Elegant seastar	NA	Fromia nodosa	NA	NA	NA	Arm	F	6	113,2	100	NA	NA	NWU6	prepped	AK45	11.3	13	7	TruSeq LT Index 20	349	3	NA	NA	NA	NA	ESS_1_AR_uc	NA	AK_uc_24	8	378	1	ESS	1
